dat_load,nam_brand_short,nam_country_short,nam_region_short,today_traffic,yesterday_traffic,weekly_avg_traffic,pct_vs_yesterday_traffic,pct_vs_weekly_traffic,today_purchase,yesterday_purchase,weekly_avg_purchase,pct_vs_yesterday_purchase,pct_vs_weekly_purchase,today_add_to_cart,yesterday_add_to_cart,weekly_avg_add_to_cart,pct_vs_yesterday_atc,pct_vs_weekly_atc,today_page_view,yesterday_page_view,weekly_avg_page_view,pct_vs_yesterday_pv,pct_vs_weekly_pv,today_bounce_rate_pct,yesterday_bounce_rate_pct,weekly_avg_bounce_rate_pct,diff_vs_yesterday_bounce_rate,diff_vs_weekly_bounce_rate,status_traffic,status_purchase
2026-04-15,CPB,ES,EMEA,27,27,22.0,0.0,21.15,0,0,0.0,,-100.0,2,0,2.0,,-6.67,130,115,104.0,13.04,25.17,21.43,10.2,14.61,11.22,6.82,ALERT,WARNING
2026-04-15,CPB,FR,EMEA,54,59,37.0,-8.47,47.08,0,0,1.0,,-100.0,1,5,2.0,-80.0,-50.0,243,294,214.0,-17.35,13.7,13.73,19.33,19.45,-5.6,-5.72,ALERT,WARNING
2026-04-15,CPB,HK,CN,4529,3957,3509.0,14.46,29.07,8,5,10.0,60.0,-18.84,226,163,111.0,38.65,103.6,9749,8887,8599.0,9.7,13.37,39.41,40.21,40.35,-0.8,-0.94,ALERT,NORMAL
2026-04-15,CPB,ID,APAC,504,528,614.0,-4.55,-17.95,2,1,1.0,100.0,133.33,25,52,35.0,-51.92,-28.57,3045,3285,3707.0,-7.31,-17.86,13.59,15.32,23.15,-1.73,-9.56,NORMAL,ALERT
2026-04-15,CPB,IT,EMEA,20,14,20.0,42.86,-1.41,0,0,0.0,,-100.0,2,1,1.0,100.0,133.33,99,109,88.0,-9.17,12.68,11.76,11.11,12.88,0.65,-1.11,NORMAL,WARNING
2026-04-15,CPB,MY,APAC,184,186,269.0,-1.08,-31.49,1,1,2.0,0.0,-58.82,29,12,23.0,141.67,24.54,935,847,1034.0,10.39,-9.61,29.13,37.55,46.15,-8.42,-17.02,WARNING,WARNING
2026-04-15,CPB,TH,APAC,211,165,197.0,27.88,7.18,1,0,1.0,,75.0,10,16,11.0,-37.5,-11.39,1076,773,901.0,39.2,19.46,15.75,18.05,18.43,-2.3,-2.69,NORMAL,ALERT
2026-04-15,CPB,TW,APAC,3229,2850,2569.0,13.3,25.67,21,19,15.0,10.53,42.72,231,185,110.0,24.86,109.46,20154,17672,15870.0,14.04,27.0,20.99,21.7,21.02,-0.71,-0.02,ALERT,ALERT
2026-04-15,CPB,UK,EMEA,9,13,16.0,-30.77,-44.74,0,1,0.0,-100.0,-100.0,0,0,1.0,,-100.0,12,50,50.0,-76.0,-75.79,60.0,62.5,64.01,-2.5,-4.01,WARNING,WARNING
2026-04-15,CPB,US,Americas,7008,6211,5445.0,12.83,28.71,147,113,97.0,30.09,51.1,1188,820,698.0,44.88,70.27,18583,14522,13804.0,27.96,34.62,48.68,50.03,43.94,-1.35,4.74,ALERT,ALERT
2026-04-15,CPB,VN,APAC,411,407,411.0,0.98,0.1,0,0,0.0,,,1,2,2.0,-50.0,-46.15,1226,1201,1215.0,2.08,0.92,35.91,31.93,36.43,3.98,-0.52,NORMAL,NORMAL
2026-04-15,DE,US,Americas,6595,5401,5647.0,22.11,16.79,107,83,94.0,28.92,14.0,1373,1123,1238.0,22.26,10.9,16607,14230,15001.0,16.7,10.71,38.97,38.48,39.32,0.49,-0.35,NORMAL,NORMAL
2026-04-15,IPSA,JP,JP,25591,14572,18340.0,75.62,39.54,1267,960,1081.0,31.98,17.19,4071,2961,3823.0,37.49,6.49,94796,65123,82760.0,45.56,14.54,45.58,38.98,36.8,6.61,8.78,ALERT,NORMAL
2026-04-15,NARS,BE,EMEA,323,322,355.0,0.31,-8.9,7,13,11.0,-46.15,-33.78,54,80,102.0,-32.5,-46.84,1433,1687,1725.0,-15.06,-16.91,24.22,22.48,23.97,1.74,0.25,NORMAL,WARNING
2026-04-15,NARS,BR,Americas,1604,1643,1758.0,-2.37,-8.75,20,23,20.0,-13.04,0.72,240,226,263.0,6.19,-8.75,10129,10072,10514.0,0.57,-3.66,32.13,33.44,31.99,-1.31,0.13,NORMAL,NORMAL
2026-04-15,NARS,CA,Americas,1596,1575,1599.0,1.33,-0.19,15,11,16.0,36.36,-5.41,158,110,170.0,43.64,-6.98,4318,4048,4335.0,6.67,-0.39,44.19,43.45,41.83,0.74,2.36,NORMAL,NORMAL
2026-04-15,NARS,DE,EMEA,924,882,933.0,4.76,-0.92,32,10,17.0,220.0,86.67,317,214,225.0,48.13,40.89,4411,3994,4004.0,10.44,10.18,28.5,27.04,28.37,1.46,0.13,NORMAL,ALERT
2026-04-15,NARS,ES,EMEA,1261,1170,1330.0,7.78,-5.21,16,12,17.0,33.33,-3.45,262,193,285.0,35.75,-8.12,5369,4249,5252.0,26.36,2.24,24.55,24.78,26.37,-0.23,-1.82,NORMAL,NORMAL
2026-04-15,NARS,EU,EMEA,577,565,570.0,2.12,1.15,0,2,2.0,-100.0,-100.0,61,60,64.0,1.67,-4.04,1658,1752,1976.0,-5.37,-16.09,39.61,36.69,30.75,2.92,8.86,NORMAL,WARNING
2026-04-15,NARS,FR,EMEA,1387,957,1419.0,44.93,-2.27,19,22,26.0,-13.64,-25.7,254,286,322.0,-11.19,-21.22,6071,4553,5641.0,33.34,7.63,25.32,27.96,28.84,-2.64,-3.52,NORMAL,WARNING
2026-04-15,NARS,HK,CN,2722,2874,4261.0,-5.29,-36.11,2,5,4.0,-60.0,-53.33,92,59,75.0,55.93,22.2,5454,5893,6909.0,-7.45,-21.06,57.05,57.77,64.7,-0.72,-7.66,WARNING,WARNING
2026-04-15,NARS,IE,EMEA,189,187,179.0,1.07,5.5,1,0,1.0,,0.0,15,19,21.0,-21.05,-29.05,650,634,597.0,2.52,8.93,30.9,26.27,30.43,4.63,0.47,NORMAL,NORMAL
2026-04-15,NARS,IT,EMEA,591,553,694.0,6.87,-14.81,5,7,8.0,-28.57,-35.19,98,134,124.0,-26.87,-20.88,2115,2081,2329.0,1.63,-9.17,26.56,26.48,26.49,0.08,0.07,NORMAL,WARNING
2026-04-15,NARS,JP,JP,30112,19254,21906.0,56.39,37.46,478,248,300.0,92.74,59.41,2049,1075,1269.0,90.6,61.41,85622,49706,59011.0,72.26,45.09,46.7,58.49,57.78,-11.8,-11.08,ALERT,ALERT
2026-04-15,NARS,MY,APAC,188,136,176.0,38.24,6.9,0,0,0.0,,,0,0,0.0,,,613,442,579.0,38.69,5.87,34.22,33.14,33.01,1.08,1.21,NORMAL,NORMAL
2026-04-15,NARS,TH,APAC,157,160,156.0,-1.88,0.46,2,1,1.0,100.0,100.0,19,15,11.0,26.67,68.35,753,747,683.0,0.8,10.18,21.21,23.28,23.58,-2.07,-2.36,NORMAL,ALERT
2026-04-15,NARS,TW,APAC,2817,3940,2179.0,-28.5,29.3,116,200,59.0,-42.0,97.57,567,1130,369.0,-49.82,53.66,26340,35625,17436.0,-26.06,51.07,15.91,12.32,14.59,3.58,1.32,ALERT,ALERT
2026-04-15,NARS,UK,EMEA,5604,6291,5614.0,-10.92,-0.18,90,91,90.0,-1.1,0.48,814,981,887.0,-17.02,-8.24,19767,22830,21051.0,-13.42,-6.1,37.6,37.27,35.91,0.32,1.69,NORMAL,NORMAL
2026-04-15,NARS,US,Americas,22367,22530,24356.0,-0.72,-8.17,282,301,404.0,-6.31,-30.15,3013,2979,4149.0,1.14,-27.38,59079,58968,69880.0,0.19,-15.46,45.35,44.02,42.97,1.33,2.38,NORMAL,WARNING
2026-04-15,bShi,BE,EMEA,688,312,407.0,120.51,69.22,35,9,10.0,288.89,235.62,310,68,62.0,355.88,403.48,5265,1735,1952.0,203.46,169.76,20.89,22.58,23.94,-1.7,-3.05,ALERT,ALERT
2026-04-15,bShi,BR,Americas,2027,1804,1813.0,12.36,11.82,15,20,17.0,-25.0,-10.26,188,278,219.0,-32.37,-14.04,8118,7958,7256.0,2.01,11.88,33.42,33.85,35.86,-0.43,-2.44,NORMAL,NORMAL
2026-04-15,bShi,CA,Americas,3686,3627,4052.0,1.63,-9.03,111,128,151.0,-13.28,-26.49,894,992,1281.0,-9.88,-30.22,12934,13295,15793.0,-2.72,-18.11,41.53,40.07,39.98,1.46,1.56,NORMAL,WARNING
2026-04-15,bShi,DE,EMEA,1535,1615,1672.0,-4.95,-8.21,30,26,34.0,15.38,-11.76,231,227,257.0,1.76,-10.22,6167,6616,6546.0,-6.79,-5.79,26.11,25.87,27.09,0.24,-0.98,NORMAL,NORMAL
2026-04-15,bShi,ES,EMEA,1443,1372,1282.0,5.17,12.6,21,23,14.0,-8.7,45.54,274,263,210.0,4.18,30.65,6981,6940,6078.0,0.59,14.86,23.9,22.57,24.85,1.33,-0.94,NORMAL,ALERT
2026-04-15,bShi,FR,EMEA,1622,1136,1300.0,42.78,24.78,16,17,17.0,-5.88,-5.88,143,136,143.0,5.15,0.2,6612,4062,4612.0,62.78,43.35,28.13,31.63,34.31,-3.5,-6.18,ALERT,NORMAL
2026-04-15,bShi,HK,CN,7089,9425,6016.0,-24.79,17.83,115,206,46.0,-44.17,150.78,2389,4348,1009.0,-45.06,136.8,25067,44498,16603.0,-43.67,50.98,59.17,52.68,63.2,6.49,-4.03,NORMAL,ALERT
2026-04-15,bShi,IT,EMEA,1796,2056,1841.0,-12.65,-2.44,13,10,21.0,30.0,-36.81,157,153,220.0,2.61,-28.73,5878,6415,6676.0,-8.37,-11.95,28.15,28.08,26.39,0.07,1.76,NORMAL,WARNING
2026-04-15,bShi,JP,JP,36207,34889,35774.0,3.78,1.21,215,201,197.0,6.97,9.37,483,461,475.0,4.77,1.59,74091,69035,73637.0,7.32,0.62,44.17,46.8,44.36,-2.63,-0.18,NORMAL,NORMAL
2026-04-15,bShi,MY,APAC,2449,2484,2182.0,-1.41,12.24,1,7,3.0,-85.71,-66.67,193,740,262.0,-73.92,-26.34,5810,6332,5263.0,-8.24,10.4,34.37,35.67,31.94,-1.3,2.43,NORMAL,WARNING
2026-04-15,bShi,TH,APAC,181,178,200.0,1.69,-9.56,2,2,1.0,0.0,55.56,11,45,27.0,-75.56,-59.04,662,565,692.0,17.17,-4.28,21.24,28.36,24.29,-7.12,-3.05,NORMAL,ALERT
2026-04-15,bShi,TW,APAC,3906,4293,3688.0,-9.01,5.92,78,141,35.0,-44.68,123.77,994,1760,537.0,-43.52,84.95,33926,34810,23557.0,-2.54,44.01,16.53,16.57,17.73,-0.04,-1.2,NORMAL,ALERT
2026-04-15,bShi,UK,EMEA,1653,1610,1416.0,2.67,16.74,20,19,18.0,5.26,12.0,122,149,134.0,-18.12,-9.25,5702,6089,5546.0,-6.36,2.81,25.66,28.27,26.13,-2.61,-0.47,NORMAL,NORMAL
2026-04-15,bShi,US,Americas,19529,19682,20377.0,-0.78,-4.16,192,208,261.0,-7.69,-26.36,2086,2418,2922.0,-13.73,-28.61,46507,49489,52723.0,-6.03,-11.79,44.99,46.54,45.46,-1.55,-0.47,NORMAL,WARNING
2026-04-14,CPB,CA,Americas,908,1192,1041.0,-23.83,-12.79,9,12,15.0,-25.0,-40.57,147,156,221.0,-5.77,-33.57,2524,3206,3397.0,-21.27,-25.71,48.37,56.17,46.31,-7.8,2.06,NORMAL,WARNING
2026-04-14,CPB,DE,EMEA,28,33,30.0,-15.15,-7.55,0,0,0.0,,-100.0,1,3,4.0,-66.67,-72.0,221,218,252.0,1.38,-12.45,13.73,9.68,20.68,4.05,-6.95,NORMAL,WARNING
2026-04-14,CPB,ES,EMEA,27,19,21.0,42.11,28.57,0,0,0.0,,-100.0,0,0,2.0,,-100.0,115,100,94.0,15.0,22.34,10.2,17.14,19.0,-6.94,-8.79,ALERT,WARNING
2026-04-14,CPB,FR,EMEA,59,35,33.0,68.57,79.57,0,0,1.0,,-100.0,5,1,2.0,400.0,191.67,294,244,210.0,20.49,40.29,19.33,16.44,21.86,2.89,-2.53,ALERT,WARNING
2026-04-14,CPB,HK,CN,3957,4053,3286.0,-2.37,20.42,5,5,10.0,0.0,-50.0,163,131,95.0,24.43,70.81,8887,9355,8441.0,-5.0,5.28,40.21,39.68,39.24,0.53,0.97,ALERT,WARNING
2026-04-14,CPB,ID,APAC,528,649,627.0,-18.64,-15.75,1,1,1.0,0.0,16.67,52,42,31.0,23.81,66.21,3285,3762,3744.0,-12.68,-12.26,15.32,27.74,22.97,-12.42,-7.65,NORMAL,NORMAL
2026-04-14,CPB,IT,EMEA,14,25,21.0,-44.0,-32.88,0,1,0.0,-100.0,-100.0,1,1,1.0,0.0,0.0,109,74,81.0,47.3,35.04,11.11,11.11,17.41,0.0,-6.3,WARNING,WARNING
2026-04-14,CPB,MY,APAC,186,237,274.0,-21.52,-32.08,1,0,3.0,,-61.11,12,12,26.0,0.0,-53.07,847,715,1068.0,18.46,-20.67,37.55,54.18,44.96,-16.63,-7.4,WARNING,WARNING
2026-04-14,CPB,TH,APAC,165,170,201.0,-2.94,-17.74,0,0,1.0,,-100.0,16,16,9.0,0.0,75.0,773,952,915.0,-18.8,-15.56,18.05,14.39,19.21,3.66,-1.16,NORMAL,WARNING
2026-04-14,CPB,TW,APAC,2850,2274,2525.0,25.33,12.89,19,10,14.0,90.0,35.71,185,83,106.0,122.89,75.0,17672,14691,15706.0,20.29,12.52,21.7,21.79,21.16,-0.09,0.55,NORMAL,ALERT
2026-04-14,CPB,UK,EMEA,13,15,18.0,-13.33,-27.2,1,0,0.0,,600.0,0,0,1.0,,-100.0,50,11,46.0,354.55,8.7,62.5,86.67,66.62,-24.17,-4.12,WARNING,ALERT
2026-04-14,CPB,US,Americas,6211,6941,5292.0,-10.52,17.37,113,89,96.0,26.97,17.53,820,570,689.0,43.86,19.01,14522,14925,13715.0,-2.7,5.88,50.03,46.67,42.84,3.36,7.19,NORMAL,NORMAL
2026-04-14,CPB,VN,APAC,407,402,416.0,1.24,-2.06,0,0,0.0,,,2,1,2.0,100.0,27.27,1201,1194,1240.0,0.59,-3.11,31.93,35.79,37.22,-3.86,-5.29,NORMAL,NORMAL
2026-04-14,DE,US,Americas,5401,5557,6375.0,-2.81,-15.28,83,92,97.0,-9.78,-14.56,1123,1283,1242.0,-12.47,-9.59,14230,14772,15754.0,-3.67,-9.68,38.48,36.99,42.8,1.49,-4.32,NORMAL,NORMAL
2026-04-14,IPSA,JP,JP,14572,24773,18278.0,-41.18,-20.28,960,1577,1037.0,-39.12,-7.4,2961,5158,3691.0,-42.59,-19.79,65123,107091,82013.0,-39.19,-20.59,38.98,40.32,36.54,-1.34,2.44,WARNING,NORMAL
2026-04-14,NARS,BE,EMEA,322,317,362.0,1.58,-10.94,13,11,10.0,18.18,30.0,80,73,102.0,9.59,-21.46,1687,1528,1730.0,10.41,-2.49,22.48,26.05,24.12,-3.57,-1.64,NORMAL,ALERT
2026-04-14,NARS,BR,Americas,1643,1775,1751.0,-7.44,-6.15,23,21,19.0,9.52,19.26,226,233,266.0,-3.0,-14.95,10072,10080,10487.0,-0.08,-3.96,33.44,32.89,31.33,0.54,2.11,NORMAL,NORMAL
2026-04-14,NARS,CA,Americas,1575,1588,1584.0,-0.82,-0.59,11,15,15.0,-26.67,-28.04,110,160,177.0,-31.25,-37.75,4048,4050,4325.0,-0.05,-6.4,43.45,45.87,41.48,-2.42,1.97,NORMAL,WARNING
2026-04-14,NARS,DE,EMEA,882,893,951.0,-1.23,-7.27,10,14,20.0,-28.57,-49.28,214,193,226.0,10.88,-5.13,3994,4005,4087.0,-0.27,-2.27,27.04,28.99,29.07,-1.95,-2.03,NORMAL,WARNING
2026-04-14,NARS,ES,EMEA,1170,1187,1313.0,-1.43,-10.88,12,22,16.0,-45.45,-26.96,193,332,287.0,-41.87,-32.82,4249,5841,5219.0,-27.26,-18.59,24.78,24.11,26.4,0.68,-1.62,NORMAL,WARNING
2026-04-14,NARS,EU,EMEA,565,534,578.0,5.81,-2.3,2,3,2.0,-33.33,-6.67,60,83,67.0,-27.71,-9.87,1752,1951,2050.0,-10.2,-14.52,36.69,31.97,29.51,4.72,7.18,NORMAL,NORMAL
2026-04-14,NARS,FR,EMEA,957,1098,1512.0,-12.84,-36.71,22,27,26.0,-18.52,-15.38,286,293,316.0,-2.39,-9.62,4553,5292,5779.0,-13.96,-21.21,27.96,28.57,29.1,-0.61,-1.14,WARNING,NORMAL
2026-04-14,NARS,HK,CN,2874,2197,5139.0,30.81,-44.08,5,6,4.0,-16.67,12.9,59,70,88.0,-15.71,-32.85,5893,4720,7853.0,24.85,-24.96,57.77,51.32,67.93,6.45,-10.16,WARNING,NORMAL
2026-04-14,NARS,IE,EMEA,187,156,183.0,19.87,2.35,0,2,1.0,-100.0,-100.0,19,19,21.0,0.0,-8.9,634,535,605.0,18.5,4.72,26.27,32.4,30.75,-6.13,-4.48,NORMAL,WARNING
2026-04-14,NARS,IT,EMEA,553,598,688.0,-7.53,-19.59,7,11,7.0,-36.36,-3.92,134,122,122.0,9.84,9.84,2081,2136,2357.0,-2.57,-11.69,26.48,26.58,26.72,-0.1,-0.24,NORMAL,NORMAL
2026-04-14,NARS,JP,JP,19254,19911,21774.0,-3.3,-11.57,248,264,299.0,-6.06,-16.94,1075,1054,1255.0,1.99,-14.34,49706,50225,58828.0,-1.03,-15.51,58.49,60.69,58.04,-2.2,0.45,NORMAL,NORMAL
2026-04-14,NARS,MY,APAC,136,181,187.0,-24.86,-27.44,0,0,0.0,,,0,0,0.0,,,442,675,632.0,-34.52,-30.08,33.14,33.66,32.35,-0.52,0.79,WARNING,NORMAL
2026-04-14,NARS,TH,APAC,160,133,158.0,20.3,1.54,1,2,1.0,-50.0,0.0,15,13,11.0,15.38,36.36,747,704,698.0,6.11,7.02,23.28,23.94,22.99,-0.66,0.29,NORMAL,NORMAL
2026-04-14,NARS,TW,APAC,3940,1734,1890.0,127.22,108.45,200,23,35.0,769.57,478.51,1130,218,251.0,418.35,350.97,35625,11888,14279.0,199.67,149.49,12.32,14.73,15.32,-2.41,-2.99,ALERT,ALERT
2026-04-14,NARS,UK,EMEA,6291,5149,5865.0,22.18,7.26,91,96,121.0,-5.21,-24.53,981,851,1087.0,15.28,-9.74,22830,19175,23189.0,19.06,-1.55,37.27,35.98,34.79,1.29,2.48,NORMAL,WARNING
2026-04-14,NARS,US,Americas,22530,22691,24835.0,-0.71,-9.28,301,352,422.0,-14.49,-28.75,2979,3194,4355.0,-6.73,-31.59,58968,62615,71869.0,-5.82,-17.95,44.02,43.81,43.07,0.21,0.96,NORMAL,WARNING
2026-04-14,bShi,BE,EMEA,312,366,420.0,-14.75,-25.74,9,13,9.0,-30.77,-3.08,68,62,54.0,9.68,25.93,1735,1997,1952.0,-13.12,-11.12,22.58,23.49,24.59,-0.91,-2.01,WARNING,NORMAL
2026-04-14,bShi,BR,Americas,1804,1808,1803.0,-0.22,0.04,20,21,16.0,-4.76,25.0,278,225,207.0,23.56,34.11,7958,7390,7090.0,7.69,12.24,33.85,35.8,36.01,-1.95,-2.16,NORMAL,ALERT
2026-04-14,bShi,CA,Americas,3627,3734,4144.0,-2.87,-12.48,128,109,172.0,17.43,-25.58,992,872,1462.0,13.76,-32.14,13295,12931,16903.0,2.81,-21.35,40.07,43.99,39.42,-3.92,0.66,NORMAL,WARNING
2026-04-14,bShi,DE,EMEA,1615,1638,1671.0,-1.4,-3.33,26,36,35.0,-27.78,-26.61,227,230,264.0,-1.3,-13.97,6616,6478,6521.0,2.13,1.46,25.87,27.19,27.01,-1.32,-1.14,NORMAL,WARNING
2026-04-14,bShi,ES,EMEA,1372,1397,1253.0,-1.79,9.47,23,18,12.0,27.78,87.21,263,263,186.0,0.0,41.4,6940,7159,5755.0,-3.06,20.59,22.57,24.79,25.09,-2.22,-2.52,NORMAL,ALERT
2026-04-14,bShi,FR,EMEA,1136,1178,1322.0,-3.57,-14.1,17,15,20.0,13.33,-14.39,136,135,155.0,0.74,-12.42,4062,4640,4883.0,-12.46,-16.82,31.63,31.6,34.25,0.03,-2.62,NORMAL,NORMAL
2026-04-14,bShi,HK,CN,9425,8503,5136.0,10.84,83.51,206,25,18.0,724.0,1026.56,4348,1173,408.0,270.67,966.43,44498,26007,11141.0,71.1,299.41,52.68,57.01,65.05,-4.33,-12.37,ALERT,ALERT
2026-04-14,bShi,IT,EMEA,2056,1634,2233.0,25.83,-7.91,10,11,26.0,-9.09,-61.33,153,146,250.0,4.79,-38.9,6415,5685,7470.0,12.84,-14.12,28.08,27.05,28.22,1.02,-0.15,NORMAL,WARNING
2026-04-14,bShi,JP,JP,34889,35755,35604.0,-2.42,-2.01,201,184,196.0,9.24,2.4,461,446,479.0,3.36,-3.67,69035,70185,74133.0,-1.64,-6.88,46.8,45.13,43.53,1.67,3.27,NORMAL,NORMAL
2026-04-14,bShi,MY,APAC,2484,2437,1874.0,1.93,32.55,7,3,2.0,133.33,206.25,740,480,160.0,54.17,363.33,6332,6078,4588.0,4.18,38.02,35.67,34.71,29.85,0.97,5.82,ALERT,ALERT
2026-04-14,bShi,TH,APAC,178,173,216.0,2.89,-17.48,2,2,1.0,0.0,100.0,45,18,29.0,150.0,56.72,565,681,738.0,-17.03,-23.49,28.36,25.38,24.32,2.98,4.04,NORMAL,ALERT
2026-04-14,bShi,TW,APAC,4293,4155,3463.0,3.32,23.97,141,23,16.0,513.04,781.25,1760,393,323.0,347.84,444.17,34810,24794,21057.0,40.4,65.31,16.57,17.94,17.91,-1.37,-1.34,ALERT,ALERT
2026-04-14,bShi,UK,EMEA,1610,1442,1466.0,11.65,9.8,19,18,32.0,5.56,-41.15,149,144,211.0,3.47,-29.48,6089,6019,6164.0,1.16,-1.21,28.27,26.27,25.54,2.0,2.74,NORMAL,WARNING
2026-04-14,bShi,US,Americas,19682,19516,20704.0,0.85,-4.94,208,203,278.0,2.46,-25.18,2418,2286,3061.0,5.77,-21.0,49489,46817,54062.0,5.71,-8.46,46.54,47.17,45.16,-0.64,1.38,NORMAL,WARNING
2026-04-13,CPB,CA,Americas,1192,1212,960.0,-1.65,24.2,12,19,14.0,-36.84,-14.29,156,214,207.0,-27.1,-24.64,3206,3642,3153.0,-11.97,1.68,56.17,51.57,46.21,4.6,9.96,ALERT,NORMAL
2026-04-13,CPB,DE,EMEA,33,37,28.0,-10.81,17.86,0,0,0.0,,-100.0,3,3,5.0,0.0,-40.0,218,352,239.0,-38.07,-8.79,9.68,8.33,23.27,1.34,-13.59,NORMAL,WARNING
2026-04-13,CPB,ES,EMEA,19,19,21.0,0.0,-11.33,0,0,0.0,,-100.0,0,2,2.0,-100.0,-100.0,100,87,93.0,14.94,7.36,17.14,13.89,23.69,3.25,-6.55,NORMAL,WARNING
2026-04-13,CPB,FR,EMEA,35,37,32.0,-5.41,9.87,0,2,1.0,-100.0,-100.0,1,2,2.0,-50.0,-46.15,244,186,189.0,31.18,28.81,16.44,13.04,26.65,3.39,-10.21,NORMAL,WARNING
2026-04-13,CPB,HK,CN,4053,3756,3049.0,7.91,32.93,5,4,10.0,25.0,-50.7,131,109,92.0,20.18,42.83,9355,8869,8202.0,5.48,14.05,39.68,42.56,37.84,-2.89,1.84,ALERT,WARNING
2026-04-13,CPB,ID,APAC,649,736,641.0,-11.82,1.32,1,2,1.0,-50.0,40.0,42,33,35.0,27.27,20.0,3762,3805,3891.0,-1.13,-3.3,27.74,30.64,20.88,-2.9,6.86,NORMAL,ALERT
2026-04-13,CPB,IT,EMEA,25,12,18.0,108.33,36.72,1,0,0.0,,600.0,1,0,1.0,,16.67,74,45,75.0,64.44,-1.33,11.11,19.05,19.91,-7.94,-8.8,ALERT,ALERT
2026-04-13,CPB,MY,APAC,237,350,266.0,-32.29,-11.05,0,1,3.0,-100.0,-100.0,12,21,26.0,-42.86,-53.85,715,947,1083.0,-24.5,-33.96,54.18,61.69,42.1,-7.51,12.08,NORMAL,WARNING
2026-04-13,CPB,TH,APAC,170,177,199.0,-3.95,-14.57,0,3,1.0,-100.0,-100.0,16,17,7.0,-5.88,128.57,952,785,876.0,21.27,8.68,14.39,17.28,20.77,-2.89,-6.38,NORMAL,WARNING
2026-04-13,CPB,TW,APAC,2274,2471,2605.0,-7.97,-12.7,10,16,16.0,-37.5,-35.78,83,102,117.0,-18.63,-29.32,14691,15366,16145.0,-4.39,-9.0,21.79,20.79,21.09,1.0,0.7,NORMAL,WARNING
2026-04-13,CPB,UK,EMEA,15,22,18.0,-31.82,-18.6,0,0,0.0,,-100.0,0,2,2.0,-100.0,-100.0,11,53,57.0,-79.25,-80.85,86.67,78.26,63.38,8.41,23.28,NORMAL,WARNING
2026-04-13,CPB,US,Americas,6941,5840,5072.0,18.85,36.84,89,94,97.0,-5.32,-8.38,570,668,706.0,-14.67,-19.28,14925,13985,13557.0,6.72,10.09,46.67,52.88,41.82,-6.21,4.85,ALERT,NORMAL
2026-04-13,CPB,VN,APAC,402,390,430.0,3.08,-6.54,0,0,0.0,,,1,3,2.0,-66.67,-46.15,1194,1178,1287.0,1.36,-7.25,35.79,39.33,37.67,-3.54,-1.88,NORMAL,NORMAL
2026-04-13,DE,US,Americas,5557,5450,6478.0,1.96,-14.22,92,91,101.0,1.1,-8.52,1283,1279,1248.0,0.31,2.78,14772,14533,16005.0,1.64,-7.7,36.99,40.05,43.37,-3.06,-6.38,NORMAL,NORMAL
2026-04-13,IPSA,JP,JP,24773,14059,16379.0,76.21,51.25,1577,848,899.0,85.97,75.5,5158,2995,3229.0,72.22,59.72,107091,69118,74504.0,54.94,43.74,40.32,34.97,35.68,5.35,4.64,ALERT,ALERT
2026-04-13,NARS,BE,EMEA,317,366,375.0,-13.39,-15.53,11,13,9.0,-15.38,18.46,73,120,105.0,-39.17,-30.19,1528,1811,1767.0,-15.63,-13.52,26.05,23.9,23.59,2.16,2.47,NORMAL,NORMAL
2026-04-13,NARS,BR,Americas,1775,1887,1739.0,-5.94,2.05,21,25,18.0,-16.0,13.95,233,312,258.0,-25.32,-9.79,10080,11939,10467.0,-15.57,-3.7,32.89,30.08,31.02,2.82,1.87,NORMAL,NORMAL
2026-04-13,NARS,CA,Americas,1588,1739,1578.0,-8.68,0.62,15,11,15.0,36.36,0.0,160,221,180.0,-27.6,-10.9,4050,4908,4344.0,-17.48,-6.77,45.87,42.4,40.43,3.47,5.44,NORMAL,NORMAL
2026-04-13,NARS,DE,EMEA,893,974,977.0,-8.32,-8.61,14,19,21.0,-26.32,-31.94,193,215,242.0,-10.23,-20.29,4005,4097,4203.0,-2.25,-4.71,28.99,27.95,29.33,1.04,-0.34,NORMAL,WARNING
2026-04-13,NARS,ES,EMEA,1187,1425,1339.0,-16.7,-11.38,22,18,15.0,22.22,48.08,332,308,264.0,7.79,25.55,5841,5278,5009.0,10.67,16.62,24.11,25.62,27.18,-1.51,-3.07,NORMAL,ALERT
2026-04-13,NARS,EU,EMEA,534,551,580.0,-3.09,-7.98,3,1,2.0,200.0,61.54,83,56,66.0,48.21,25.76,1951,2003,2055.0,-2.6,-5.04,31.97,30.37,28.95,1.6,3.01,NORMAL,ALERT
2026-04-13,NARS,FR,EMEA,1098,1936,1576.0,-43.29,-30.32,27,24,25.0,12.5,8.62,293,355,299.0,-17.46,-2.15,5292,6648,5712.0,-20.4,-7.36,28.57,28.67,29.06,-0.1,-0.49,WARNING,NORMAL
2026-04-13,NARS,HK,CN,2197,1894,6063.0,16.0,-63.77,6,5,4.0,20.0,55.56,70,64,98.0,9.38,-28.57,4720,4082,8886.0,15.63,-46.88,51.32,52.83,72.06,-1.52,-20.74,WARNING,ALERT
2026-04-13,NARS,IE,EMEA,156,161,192.0,-3.11,-18.57,2,2,1.0,0.0,55.56,19,23,22.0,-17.39,-14.74,535,499,647.0,7.21,-17.27,32.4,35.86,30.48,-3.46,1.92,NORMAL,ALERT
